model,topic,class_0_weight,class_1_weight,class_2_weight,word
ST,minimum_wage,-0.09595533990176221,-0.0021194363299990755,0.09807475427474617,given
MT,minimum_wage,-0.19530042114361315,-2.5459863668722655e-05,0.19527517485683638,given
ST,minimum_wage,-0.03936845230597878,0.0018479019143298838,0.03752055266056677,would
MT,minimum_wage,-0.09523564872965724,2.5243235469941497e-05,0.09526110275015172,would
ST,minimum_wage,0.010285995954291553,0.0016717958510425327,-0.011957788981441786,that
MT,minimum_wage,-0.023892053076363003,-1.655939380960192e-05,0.023908611577347968,that
ST,minimum_wage,0.07697367218330126,0.020790409318201523,-0.09776408530330709,that
MT,minimum_wage,-0.02318917670453523,0.016165598063692607,0.00702357911110733,that
ST,minimum_wage,0.032977177477780506,-1.777687479280943e-05,-0.032959396361554906,for
MT,minimum_wage,0.009894980029975872,6.253624728988791e-07,-0.009895598353606875,for
ST,minimum_wage,0.2519168873936186,-0.0011597282589787322,-0.2510858200230184,i
MT,minimum_wage,-0.09000831410481655,-0.000981227954457475,0.09098954080318807,i
ST,minimum_wage,0.09746908033799928,-0.0008310731055936958,-0.09802993588969199,that
MT,minimum_wage,-0.08527603760938117,-0.0006750223078513245,0.08591161941505339,that
ST,minimum_wage,-0.09427690447818061,0.0005608589157108191,0.09383238127422444,if
MT,minimum_wage,0.04929210547485159,-0.0006355819943192056,-0.04990458919646878,if
ST,minimum_wage,-0.0576380298619782,0.000444518614420357,0.05879775845627028,for
MT,minimum_wage,0.022994855380982244,0.0006124852242454345,-0.022319834165765825,for
ST,minimum_wage,-0.44054879861379187,0.00022948989521475233,0.4403192984887481,would
MT,minimum_wage,-0.37190965223448114,4.094265861605856e-05,0.3718687141953837,would
ST,minimum_wage,-0.14969307202459725,-0.0008256066429196689,0.15051867755536144,that
MT,minimum_wage,-0.1279331831389533,-0.004416185895408127,0.13234938926548204,that
ST,minimum_wage,-0.0025156229656345345,0.004670277825282831,-0.0021546559611530024,that
MT,minimum_wage,-0.001199694121349225,-0.04959565073625453,0.0507953381899181,that
ST,minimum_wage,-0.10196899143432432,0.1998424254125326,-0.09787344440153507,should
MT,minimum_wage,-0.13231022077785423,0.35108149505682534,-0.2187712681855602,should
ST,minimum_wage,0.088914321062014,-0.16458764312113736,0.07567332538844652,that
MT,minimum_wage,0.033636994547915425,-0.05605279998633809,0.022415801367160686,that
ST,minimum_wage,-0.07834996960045426,0.024398004167607557,0.05395196714798652,if
MT,minimum_wage,-0.002617825571249802,-4.8655889483966185e-05,0.0026664867951768016,if
ST,minimum_wage,-0.006387487513770554,0.0069832721559251985,0.0009277216800900927,if
MT,minimum_wage,-5.081984053878257e-06,-1.891260062164824e-06,3.314101273795697e-06,if
ST,minimum_wage,-0.00303757523564271,0.0021098511678963546,-0.0005957862690750452,could
MT,minimum_wage,3.082353781551038e-07,1.7662520704820989e-06,1.584157640724115e-06,could
ST,minimum_wage,-0.08775021235147233,-7.794392799519833e-06,0.0877580083731994,for
MT,minimum_wage,-0.010705401756068066,3.413786624340252e-06,0.010701996095503456,for
ST,minimum_wage,0.031509181119220415,0.02161294036289761,-0.05312212486652079,would
MT,minimum_wage,-0.0029315243400075595,0.012077520521152985,-0.009145991307859872,would
ST,minimum_wage,0.006574073272019975,-0.0074716346732028715,0.0008975641690513066,explanation
MT,minimum_wage,-0.007670022905933336,-0.01631268523794807,0.023982703191562548,explanation
ST,minimum_wage,0.029558669064349497,0.0002042780909250319,-0.029762954467999602,would
MT,minimum_wage,-0.09232051362802472,-0.004815468780382915,0.09713598922103797,would
ST,minimum_wage,-0.05505281324676967,0.01076507299554948,0.05254225936818786,that
MT,minimum_wage,-0.013613259290029635,3.9435606871127994e-05,0.013634999462360473,that
ST,minimum_wage,0.00913542992837542,0.0025105542228304922,-0.019900500982403417,for
MT,minimum_wage,-0.0005365298842844438,-2.173626261731436e-05,0.0004970915399760054,for
ST,minimum_wage,0.1587095304957844,0.21251018766250154,-0.3712197237758305,whereas
MT,minimum_wage,0.10821230628016744,0.33427398335590175,-0.44248628526220474,whereas
ST,minimum_wage,-0.02279596677261524,0.13459277593959873,-0.11179680642641578,that
MT,minimum_wage,0.01590143816900657,-0.06009867720227636,0.044197241563767746,that
ST,minimum_wage,0.012649093430345983,2.45773920586389e-05,-0.01267366226731252,for
MT,minimum_wage,1.451248628000975e-05,-3.945775511749022e-07,-1.4123576335929481e-05,for
ST,minimum_wage,0.034372907127469404,-0.14247216465597692,0.10809926720030379,think
MT,minimum_wage,0.09670738263652041,-0.04800066640749294,-0.04870672341796759,think
ST,minimum_wage,0.13141199944501053,-0.07658667952088928,-0.05482531805767158,would
MT,minimum_wage,0.06928403458521613,-0.09999060385028706,0.030706551457403135,would
ST,minimum_wage,-0.01774385814510772,-0.005211035340815946,0.02295490283142275,should
MT,minimum_wage,-0.03007181899189385,-0.009255662903865588,0.02660915950394799,should
ST,minimum_wage,0.016326767984127303,-0.0013202998951223521,-0.01500646638682187,that
MT,minimum_wage,0.007776887440757603,0.003462664986455964,0.0014787862755590183,that
ST,minimum_wage,-0.0022671734313349126,-4.622153854116627e-06,0.002271803890134044,if
MT,minimum_wage,-0.0071017613837825845,5.234610336871111e-05,0.007049412667700396,if
ST,minimum_wage,-0.04650268638767591,-0.028413717053329367,0.037551038500295994,if
MT,minimum_wage,-0.11581746773366158,0.12552959680688677,0.10590054624155279,if
ST,minimum_wage,-0.037253223160025134,0.012152657185971924,0.02510056307677093,sum
MT,minimum_wage,-0.10203106071975447,-0.0788540463147061,-0.06404637622131576,sum
ST,minimum_wage,0.02046340047529805,0.011320517869727901,-0.015074572699329292,therefore
MT,minimum_wage,0.06445617124407799,0.06795220600037433,-0.03827306455592679,therefore
ST,minimum_wage,0.005771991678708418,-0.010822365552115992,0.007950316107080926,that
MT,minimum_wage,0.05356246308644737,0.010483905064148832,0.01439787233348753,that
ST,minimum_wage,0.0037540587746124486,0.008951665739372497,0.0050503772234393954,for
MT,minimum_wage,-0.029679137946610618,-0.0038694889463099526,-0.009712132671835395,for
ST,minimum_wage,-0.009294646154708725,-0.01749856090177132,0.023942017952850145,that
MT,minimum_wage,0.029617679790142532,-0.012964869743340185,-0.016652803421755458,that
ST,minimum_wage,-0.006443459885571969,-0.004494602936031554,0.013789245047931116,could
MT,minimum_wage,0.0035293916141413482,-0.011916141089132696,0.008386757807373335,could
ST,minimum_wage,-0.037312646615220026,0.06683718390454489,-0.02952453359555973,would
MT,minimum_wage,-0.022628553013292953,0.007080560883683578,0.015547986675668774,would
ST,minimum_wage,-0.0581338178317851,0.1009061800389351,-0.04277235930392256,should
MT,minimum_wage,-0.09209768421934866,0.0833435185303927,0.008754172824921351,should
ST,minimum_wage,-0.06618828746631665,-0.060885476801885954,0.1050283388895233,if
MT,minimum_wage,-0.08071788062213119,0.03358670133166742,0.04713119601721978,if
ST,minimum_wage,0.020291208840834414,-0.038840052926400574,0.04059426672947048,for
MT,minimum_wage,0.0061333585022105225,0.01995685732150849,-0.02609021440349509,for
ST,minimum_wage,-0.15465178616367264,0.21400457035034015,-0.20114416092809853,that
MT,minimum_wage,-0.07005079241256248,-0.061465514656706376,0.13043622479456327,that
ST,minimum_wage,-0.042228412716061696,0.11941021771991561,0.12377824848152745,result
MT,minimum_wage,-0.06897070772699754,0.05389248893121942,-0.030173026408901005,result
ST,minimum_wage,-0.012860409548105923,-0.08154981863163878,0.03524156003177294,would
MT,minimum_wage,0.024022175253899065,0.006150847697764966,0.016158294475972314,would
ST,minimum_wage,-0.19484232494641857,0.19327916353000224,0.0015631722741919914,thus
MT,minimum_wage,-0.07933712883778488,0.07617325215347115,0.003163885973289273,thus
ST,nuclear_energy,0.010659183631070282,6.737642782331406e-05,-0.010726570244692141,that
MT,nuclear_energy,0.029735863073915538,0.000947922829617146,-0.03068378996955025,that
ST,nuclear_energy,0.006498126515909156,-0.02312729652740169,0.016629165726213407,for
MT,nuclear_energy,0.018077685270327184,-0.01257656055294533,-0.005501135641294133,for
ST,nuclear_energy,0.0018605801630900223,0.00017640925174341123,-0.0020369992770705118,since
MT,nuclear_energy,0.0016353545210564418,-0.0011916984713743184,-0.000443660654732531,since
ST,nuclear_energy,-0.07588218130610458,-0.0688283842803272,0.01656277520961216,because
MT,nuclear_energy,-0.03548949837707927,0.03411231911391123,0.0013771771365813845,because
ST,nuclear_energy,0.07417275492114915,0.0593194053757174,-0.005344377275832904,for
MT,nuclear_energy,0.008358775212608013,-0.009323819561672378,0.0009650453429143334,for
ST,nuclear_energy,0.10311488555041316,-0.039923221773372715,-0.0631916656470003,that
MT,nuclear_energy,0.1010581733723571,0.02489255362663608,-0.08977531845922915,that
ST,nuclear_energy,-0.03601667264932076,-0.0057526767476252785,0.04176935826121611,because
MT,nuclear_energy,-0.03368710359764929,-0.011282858246947693,0.008794548363578202,because
ST,nuclear_energy,-0.1325288065307273,0.14708936045791793,0.027627985284580284,would
MT,nuclear_energy,-0.1513981909758502,0.15906499198802965,-0.007666794725323989,would
ST,nuclear_energy,-0.10923780068399641,-0.12029110189356867,-0.014560568721482814,could
MT,nuclear_energy,0.05492398044664111,-0.05533822012131617,0.004643968734067468,could
ST,nuclear_energy,0.09266311659897357,0.11968848244623458,-0.01045068677925855,that
MT,nuclear_energy,-0.0397727163031936,0.03512875562340907,0.00041423899030970716,that
ST,nuclear_energy,0.00184449111196836,-4.439259857105073e-06,-0.0018429274201915808,would
MT,nuclear_energy,3.469544030294893e-06,-1.1692908429638483e-06,-2.2970229169479704e-06,would
ST,nuclear_energy,0.0011710242842943503,-1.5763864035330732e-06,-0.0011665813184799725,that
MT,nuclear_energy,-1.6533499369804078e-06,7.666147542333418e-07,8.790691072074639e-07,that
ST,nuclear_energy,4.0392986592909e-06,-2.6132245144174915e-06,-1.4348808169030088e-06,i
MT,nuclear_energy,-3.25526512420151e-06,2.8409816224259623e-06,5.826460808111308e-07,i
ST,nuclear_energy,-2.2932135978229e-06,2.075548156114588e-06,2.158752941374479e-07,i
MT,nuclear_energy,-1.2458425830138858e-06,6.616267092517007e-07,4.1293264267600766e-07,i
ST,nuclear_energy,-0.09322009391245449,0.029304804298743208,0.10227216408427312,that
MT,nuclear_energy,-0.08196234202990199,-0.029961308579395905,0.06298873489269209,that
ST,nuclear_energy,0.01618671748071836,-0.009052072903223168,-0.04549150822549206,could
MT,nuclear_energy,0.014140166782210787,0.01897362359592362,0.01582114024130755,could
ST,nuclear_energy,7.037040836391317e-06,-1.8469830548760815e-06,-6.677574385908579e-06,i
MT,nuclear_energy,-2.0989927014243028e-06,2.1643438299363003e-06,-7.536939236480205e-07,i
ST,nuclear_energy,-6.523281835219725e-08,-3.540594751336807e-07,1.9223236194093994e-06,that
MT,nuclear_energy,7.795171676722306e-07,-3.09197450792906e-08,-6.951157302817015e-08,that
ST,nuclear_energy,0.018935567629778747,-0.03736906072640978,0.018433494739453753,that
MT,nuclear_energy,-0.10140516612444338,-0.12930510564312173,0.23071027179976583,that
ST,nuclear_energy,0.0034397879220948464,0.004765326612974237,-0.00820510469746131,that
MT,nuclear_energy,-0.00994822469647327,0.013734531591583825,-0.003786311453078831,that
ST,nuclear_energy,0.10541323045034968,-0.01693510500883544,-0.08847813010522401,if
MT,nuclear_energy,0.23576332572402417,-0.014766182850670946,-0.22749725047535155,if
ST,nuclear_energy,0.04747511815745145,-0.01650052503499578,-0.04637524775733051,would
MT,nuclear_energy,-0.06179092553048712,-0.008266076651587467,0.06386632788763474,would
ST,nuclear_energy,0.047358663983590926,-0.0024677956383646884,-0.03085813859847816,that
MT,nuclear_energy,-0.059524345607048584,-0.0043419821921377956,0.06163623449368231,that
ST,nuclear_energy,-0.014646261814984705,0.0019565874192953884,0.017114059145086253,i
MT,nuclear_energy,0.05775888480107443,0.0014939455166324048,-0.0592528334126448,i
ST,nuclear_energy,-0.006580567043863216,-0.0010998744461164932,0.004623981924779684,for
MT,nuclear_energy,-0.012597194870190528,0.0001546847688837535,0.02736337147721296,for
ST,nuclear_energy,-0.13457675227483726,0.048786737693566264,0.10853499832862798,if
MT,nuclear_energy,-0.13944854043842314,0.1914334497676555,-0.07258144668190664,if
ST,nuclear_energy,0.030259829069286325,0.02604175250724889,-0.07904656354540472,could
MT,nuclear_energy,-0.0042842344622250565,0.07686567447025783,-0.05198491335257626,could
ST,nuclear_energy,3.498803690162309e-05,-3.065048096211809e-05,-4.339997893096003e-06,would
MT,nuclear_energy,2.2780401475940425e-06,-1.8504626176644293e-06,-4.243763134206783e-07,would
ST,nuclear_energy,1.7105360105729845e-06,1.0480407068324517e-06,-2.753637604328397e-06,that
MT,nuclear_energy,-6.723741512211519e-09,2.476762796180761e-07,-2.4194135638153805e-07,that
ST,nuclear_energy,0.0006943051857448889,-5.4874853191141286e-06,-0.0006906117913737466,for
MT,nuclear_energy,-5.379706144839798e-06,2.568455217942622e-06,2.818570451510714e-06,for
ST,nuclear_energy,0.0005423930808275585,-4.834586093219332e-06,-0.0005369116239661131,because
MT,nuclear_energy,2.9472672285992956e-06,-1.0832425404001972e-06,-1.8568581406402095e-06,because
ST,nuclear_energy,0.00023124185140021886,-3.6856513288286267e-06,-0.00022641314885727635,may
MT,nuclear_energy,1.1453309808107543e-07,-7.356561002909193e-07,6.191966284083547e-07,may
ST,nuclear_energy,-0.0004340262225694568,-9.096979354977282e-07,0.000434942519357195,for
MT,nuclear_energy,0.0005495087744860471,-0.00027541377560896156,-0.0002740976186581455,for
ST,nuclear_energy,-0.0051364571613959605,-0.002853969735961325,0.0065805214965738825,that
MT,nuclear_energy,3.541403727826192e-06,-6.313400753468238e-07,-2.905767845078775e-06,that
ST,nuclear_energy,-0.0029645843983144822,-0.001444075897190798,0.005818558218270786,that
MT,nuclear_energy,2.18542063369814e-07,-3.3069176081785815e-07,1.038792887453599e-07,that
ST,nuclear_energy,-0.02772550282568393,0.027768820221368125,-4.331366405156523e-05,since
MT,nuclear_energy,-0.035611359123003186,0.025559331116053307,0.01005202988365162,since
ST,nuclear_energy,-0.0002456485117589887,2.2777724923692307e-07,0.00024542082988639733,for
MT,nuclear_energy,0.008447402410873713,-0.008611114258601508,0.00016370545152878498,for
ST,nuclear_energy,-0.0042164755442660184,-3.946475899865907e-06,0.004220421926536185,for
MT,nuclear_energy,-3.500941477246795e-05,5.3526586701872085e-06,2.9655234273060037e-05,for
ST,nuclear_energy,-0.16939803119087718,-0.2088736627599157,0.30421959304157137,would
MT,nuclear_energy,-0.03393528279582954,-0.3396743747487757,0.3304510204038833,would
ST,nuclear_energy,-0.09534593202737875,0.0031872233070755415,0.1662108057887782,if
MT,nuclear_energy,0.009223356336910326,0.01814301698263376,0.01579226267978451,if
ST,nuclear_energy,-6.807807107424439e-07,1.855238855413501e-06,-1.1771021303593277e-06,for
MT,nuclear_energy,4.1894293636507954e-07,-9.923311354879994e-08,-3.244927237678116e-07,for
ST,nuclear_energy,-0.12074011959581532,0.05698084509425884,0.06375926586295738,because
MT,nuclear_energy,-0.08200491207376008,-0.012007893467787361,0.09401281417555049,because
ST,nuclear_energy,-0.04967006772724371,0.0768573404227465,-0.0778078537662896,i
MT,nuclear_energy,-0.07909351486005221,0.1125265496693744,-0.03343303457847925,i
ST,nuclear_energy,0.028308384478431012,0.025302131656285847,-0.031943477310801535,that
MT,nuclear_energy,-0.041154184323529235,0.03096959756078235,0.010184588668465026,that
ST,nuclear_energy,0.0009505126394320852,0.0036350985989309233,0.02436793244003158,since
MT,nuclear_energy,0.02790921571250513,-0.022585373812797706,-0.005323832279183403,since
ST,nuclear_energy,0.00017075618715584376,-5.444805915351874e-06,-0.00017101541340407058,however
MT,nuclear_energy,0.007053738654362021,0.0014728800994325603,-0.005965598450966259,however
ST,nuclear_energy,-9.515503223763554e-05,3.2974854510630383e-06,9.19230017689521e-05,think
MT,nuclear_energy,-0.006060695781353142,-0.0014540531191180172,-0.005599680701227188,think
ST,nuclear_energy,-7.89526139709587e-05,3.2451035111247123e-06,8.439129773377578e-05,i
MT,nuclear_energy,0.004734569419949007,0.0012310246891775664,0.004587812885951151,i
ST,nuclear_energy,3.25329856225441e-05,2.537188762349939e-07,-3.583113895047892e-05,since
MT,nuclear_energy,0.003327711321528228,0.0006947491291097218,-0.004022461386935327,since
ST,nuclear_energy,-2.2662131532819944e-06,-5.586505803667285e-08,2.3108693848161574e-06,for
MT,nuclear_energy,0.0028637577915779835,-0.002426141908865559,-0.0004376132178860077,for
ST,nuclear_energy,-0.058567253639272655,0.029469022667831368,0.02909823123790229,because
MT,nuclear_energy,-0.09326204157946248,0.0780474628480396,0.01521458275660736,because
ST,nuclear_energy,-0.311416174511095,0.23935315122154716,0.07206302205111018,if
MT,nuclear_energy,-0.3243635561380246,0.2953801274310625,0.028983423405846562,if
ST,nuclear_energy,1.2604341120239805e-06,2.916489938733722e-06,-3.4175444407599933e-06,that
MT,nuclear_energy,-8.803252618049901e-07,1.538764164405444e-06,-6.59125563615036e-07,that
ST,nuclear_energy,4.965011803688769e-07,-2.85680109149005e-06,1.603815943144789e-06,i
MT,nuclear_energy,6.599527068971543e-07,-1.226287031373527e-07,-5.365965444190126e-07,i
ST,nuclear_energy,-0.10746372368788071,0.07371691095629651,0.033746824818386534,that
MT,nuclear_energy,0.00410484601063706,-0.028576491204028297,0.024471649599563945,that
ST,nuclear_energy,-0.0286877027590186,-0.0560066847325875,0.08469439547908596,that
MT,nuclear_energy,-0.040176582227393065,-0.03510678190111666,0.07528336387622331,that
ST,nuclear_energy,-0.010242027924268522,-0.01986131177167313,0.03010333664062916,could
MT,nuclear_energy,-0.07908266259245832,0.02473519668799314,0.05434746820132694,could
ST,nuclear_energy,2.2592957792064647e-05,-1.789544456064147e-05,-4.694477050759368e-06,that
MT,nuclear_energy,1.688975937932236e-05,-3.1683423067134632e-06,-1.3699169202066892e-05,that
ST,nuclear_energy,0.008761142906696847,0.011653763952195107,-0.020414901195739278,if
MT,nuclear_energy,-0.019768588276010433,-0.008003750413470569,0.02491578260503054,if
ST,nuclear_energy,-0.0077077964502408405,-0.002948981137252191,0.010656779814443513,for
MT,nuclear_energy,-0.005272211735776855,-0.005147200360715769,0.01327595602106591,for
ST,nuclear_energy,0.0629159548401581,-0.0024060447590904363,-0.06050991600018269,that
MT,nuclear_energy,0.0792496524389174,-0.0384819352815964,-0.04076772155386602,that
ST,nuclear_energy,0.03374450199348141,-0.015016267570711993,-0.0187282313993519,that
MT,nuclear_energy,-0.012826052670537633,0.11551460092780047,-0.10268854756892873,that
ST,nuclear_energy,2.9155721007074906e-08,-6.004308057208984e-07,5.736076863790753e-07,i
MT,nuclear_energy,2.6999978986189894e-07,8.654518214334978e-09,-2.7271926004507574e-07,i
ST,nuclear_energy,-0.017727216308337117,0.027819915319171818,-0.012502852967667307,because
MT,nuclear_energy,-0.010297000563912799,0.010620701748201735,-0.00032371315002513245,because
ST,nuclear_energy,0.01674057052818271,-0.0042377124908134405,-0.010092711321062658,that
MT,nuclear_energy,0.0006501993380674965,-0.0006296849838823198,-2.0510563464185895e-05,that
ST,nuclear_energy,-0.016709028180277714,-0.18922034848448668,0.2059293754163164,that
MT,nuclear_energy,-0.016130545138041748,-0.050230481856497824,0.06636101336466768,that
ST,nuclear_energy,0.0486787220524133,-0.05668484493975822,0.008006116717087897,that
MT,nuclear_energy,-0.010455213225900473,-0.002385576631779246,0.012840782354664146,that
ST,nuclear_energy,0.047148734538598865,-0.05768426673480523,0.01053553253724056,that
MT,nuclear_energy,0.006606274507591367,-0.006532649751276449,-7.363188298302315e-05,that
ST,nuclear_energy,-0.10818171596054423,0.09771159528578083,-0.03476081079694251,fact
MT,nuclear_energy,-0.09573129240573468,0.10421658505791623,-0.01897295511998536,fact
ST,nuclear_energy,-0.07457827017235431,0.04655916178894481,0.028019108628944946,that
MT,nuclear_energy,-0.07415405312014392,0.08704705818966568,0.013887740226354658,that
ST,nuclear_energy,0.06826794313693178,-0.0335071347033826,0.010470110400103231,should
MT,nuclear_energy,-0.06807410653803195,0.060266303761834415,-0.00848529210567117,should
ST,nuclear_energy,0.0284053181538816,-0.013072244821162022,-0.015333066883387956,must
MT,nuclear_energy,-0.01784420566365435,0.004634493104217729,0.013209715115854464,must
ST,nuclear_energy,-0.04960279787807473,0.0563418341189939,-0.0067390367933680495,for
MT,nuclear_energy,-0.0055602386287303155,0.014311137493692524,-0.008750890949943038,for
ST,nuclear_energy,-0.19187635872350137,0.02372677698305514,0.1681495818776459,that
MT,nuclear_energy,-0.12946293671295397,-0.025529820382051552,0.154992763783183,that
ST,nuclear_energy,-0.1511912725928369,0.016727328407612322,0.13446393621260644,could
MT,nuclear_energy,-0.05549107534270109,0.007008267128253597,0.04848280936362179,could
ST,nuclear_energy,0.3001727286482591,-0.013088525778064736,-0.2870842036755836,however
MT,nuclear_energy,0.02132527698518586,0.0035553437398922554,-0.01848913840579723,however
ST,nuclear_energy,-0.0748270820018329,0.00710322140493387,0.06772385628755002,could
MT,nuclear_energy,-0.01514983206023251,-0.0028361369968698466,0.011594476701206483,could
ST,nuclear_energy,-0.015782813696466766,0.015722256656513618,6.055575579770691e-05,would
MT,nuclear_energy,-0.02078001688919809,0.011763971735683847,0.019129616081589234,would
ST,nuclear_energy,0.008111641212046999,-0.008086124131982201,-2.5516848074434505e-05,obvious
MT,nuclear_energy,-0.0019007787571553331,0.0016503922410869933,-0.009863195931157228,obvious
ST,nuclear_energy,0.011924424455147903,-0.04511890788996974,0.033194488686534115,consequently
MT,nuclear_energy,-0.08145094390987093,0.08224181231117875,-0.0007908693538755947,consequently
ST,nuclear_energy,-0.021283157675113025,0.01827414377566554,-0.005381389050914436,because
MT,nuclear_energy,-7.143213610893314e-05,1.861446384404033e-05,5.407589595807319e-05,because
ST,nuclear_energy,-0.01788072143551807,0.017006903267047246,0.0042762576966586755,that
MT,nuclear_energy,-4.6488359298563076e-05,1.7348597675442948e-05,2.786873533369427e-05,that
ST,nuclear_energy,0.005492911020041669,-0.0001115239436932544,-0.00039342716170483123,for
MT,nuclear_energy,1.1470882590877116e-05,-8.469996676869045e-06,-2.9932686819971543e-06,for
ST,nuclear_energy,0.01601216567792223,-0.011046072079065055,-0.004966096750676315,i
MT,nuclear_energy,-2.6748877975443628e-06,2.7483746805857896e-06,1.7182548696234785e-06,i
ST,nuclear_energy,0.0063380554941727995,-0.008567362259800978,0.002229317571226248,that
MT,nuclear_energy,-4.572421710933614e-07,-1.2704174062551953e-06,-6.708320428560355e-08,that
ST,nuclear_energy,0.03027203396613035,-0.002154343353848607,-0.02811768552382991,for
MT,nuclear_energy,-0.0014539572177428093,-5.329281092098433e-06,0.0014592892587401026,for
ST,nuclear_energy,0.042670959797491886,-0.015113355530904996,-0.02755760003615602,that
MT,nuclear_energy,0.05099861551850868,-0.08098824116612577,0.05484975914460146,that
ST,nuclear_energy,0.008304152233451613,-0.011150482285925621,0.0028463238432307513,hence
MT,nuclear_energy,-0.010350427027786291,-0.04449933787611125,0.029989639388612765,hence
ST,nuclear_energy,-0.07403168911909928,0.07104317492494439,-0.01084833791538991,thus
MT,nuclear_energy,-0.12209110231837494,0.14002287569676758,-0.018501917398116696,thus
ST,nuclear_energy,-0.06134707854774878,0.05524094939828337,0.006106130356410866,would
MT,nuclear_energy,-0.08324746310830136,0.10174938155994734,-0.017931770386438003,would
ST,nuclear_energy,0.05672973656537085,-0.04588139262510738,0.002988512343321148,if
MT,nuclear_energy,0.023468722239402322,-0.038571106880948,0.015102382881378832,if
ST,nuclear_energy,-0.0007490518628399994,0.0001040037418960554,0.0006450468843430099,that
MT,nuclear_energy,1.2831417241326045e-06,-2.39577350100928e-07,-1.0472514821835892e-06,that
ST,nuclear_energy,0.014144064301621486,-0.0813762049056355,0.0672321393587315,would
MT,nuclear_energy,-0.011894892783716277,0.03846719517304116,-0.026572301000389063,would
ST,nuclear_energy,-0.004092303843989641,-0.028577526450916168,0.03266982325829308,that
MT,nuclear_energy,0.008425956899768265,0.013210541949653293,-0.021636511249452338,that
ST,nuclear_energy,1.0341615374871867e-05,-1.3458631766394782e-05,3.090438036228926e-06,given
MT,nuclear_energy,4.281273220692236e-06,-1.5538361219331172e-06,-2.7268224406065878e-06,given
ST,nuclear_energy,-0.0721596605299215,0.011607308474540846,0.06055237090651948,that
MT,nuclear_energy,-0.06575010141718066,0.033407667972782204,0.03234242674124763,that
ST,nuclear_energy,0.01863690900816526,-7.374578858717801e-05,-0.01856316916742535,for
MT,nuclear_energy,0.07005792403246047,-0.010405759030728616,-0.05965216598482322,for
ST,nuclear_energy,-0.0004235086513711308,6.548270162999832e-05,0.0003580283768177773,for
MT,nuclear_energy,0.015655277107470923,0.0020223459520665324,-0.017677617217718808,for
ST,nuclear_energy,-0.029873706267088233,0.030566317226390853,-0.0006926182954484685,for
MT,nuclear_energy,0.012513725105837105,-0.012516288303814217,2.5659703598985845e-06,for
ST,nuclear_energy,0.005883420161676599,0.0005061437804814235,-0.0063895656616530135,for
MT,nuclear_energy,0.12008152801851446,-0.020691928957568658,-0.09938959864781251,for
ST,nuclear_energy,-0.019046439152042682,0.0014367528757638932,0.017609687883432347,that
MT,nuclear_energy,-0.001885535086668528,0.0015677319134060376,0.0003178037982416665,that
ST,nuclear_energy,-0.04841630959479291,0.04610655679853517,0.0023097420748539083,because
MT,nuclear_energy,-0.006255638582081383,0.017853533326657074,-0.01159789721113101,because
ST,nuclear_energy,-0.02201439394498359,0.003350694795340782,0.018663690261415164,shows
MT,nuclear_energy,-0.1135735957245332,0.11808907521715753,-0.004515478903975395,shows
ST,nuclear_energy,5.336742751718036e-05,-2.8153615847187275e-05,-2.5196420354767522e-05,that
MT,nuclear_energy,-0.06799064831440114,2.188736721802044e-05,0.06796876305107069,that
ST,nuclear_energy,-0.07588079856337519,0.09767060589462465,-0.021789805393624673,that
MT,nuclear_energy,-0.1337234719239343,0.12575721121087316,0.022352425419331842,that
ST,nuclear_energy,-0.07279539163627055,0.08961737694062223,-0.016821982585990665,if
MT,nuclear_energy,-0.074968418424371,0.052615992235463996,0.007966269620077838,if
ST,nuclear_energy,-0.026540502798689206,0.014341563928034873,0.012198933480553231,could
MT,nuclear_energy,-0.032744172391372485,0.03356827854986826,-0.0008240989911709948,could
ST,nuclear_energy,1.79802473048381e-05,-1.586968464634847e-05,-2.1066754814310495e-06,point
MT,nuclear_energy,4.930884199332578e-06,-1.20541748769688e-07,-4.800038362134205e-06,point
ST,nuclear_energy,1.1283790618346914e-05,-1.1793541303087632e-05,5.135451203337615e-07,that
MT,nuclear_energy,3.91794011860727e-06,4.3860894781036684e-08,-3.962893280286538e-06,that
ST,nuclear_energy,1.8042013862105106e-05,1.4501531584667952e-06,-1.9508301628301126e-05,i
MT,nuclear_energy,5.716988582802253e-07,8.227954532853952e-07,-1.3719239220394195e-06,i
ST,nuclear_energy,-0.11589138689693339,0.14244511776006552,-0.0265537318977572,result
MT,nuclear_energy,-0.015999873951499436,-0.0017653654962370752,0.017765241502801128,result
ST,nuclear_energy,-0.010403569657144243,0.11107231489178616,-0.10066874270252497,for
MT,nuclear_energy,0.0421357962295381,-0.01923108914547503,-0.022904710358876125,for
ST,nuclear_energy,0.0003726859502243087,-2.78610185932357e-06,-0.0003698866176326971,that
MT,nuclear_energy,8.495294507368948e-06,-8.601095086785761e-07,-7.63811636335713e-06,that
ST,nuclear_energy,-0.07406974266766535,0.10478159380390237,-0.03071184978249036,result
MT,nuclear_energy,-0.1241241423338474,0.11605403753527972,0.008070112154071026,result
ST,nuclear_energy,-0.03631771395839209,0.029983338641208983,0.006334383679503844,that
MT,nuclear_energy,-0.077657923891499,0.07413143322448704,0.003526491787433436,that
ST,nuclear_energy,0.0052772697218114615,-0.0006968179470678814,0.004927411984284756,that
